,Trace1,Trace2,Trace3,Trace4
1125,0.029695164,-0.009058713,-0.020540806,-0.003633867
1126,0.02254918,0.005100982,-0.04218946,0.0034516174
1127,0.03928793,0.0051721223,-0.055756092,0.02693804
1128,0.055941787,-0.017732881,-0.066857286,0.036338285
1129,0.0693649,-0.040829003,-0.06721169,0.04707759
1130,0.0732156,-0.057517078,-0.062958844,0.05105025
1131,0.064530484,-0.055090602,-0.055356666,0.034648545
1132,0.07003133,-0.027126916,-0.061235692,0.022128182
1133,0.067733966,-0.015084139,-0.07779994,0.01725847
1134,0.07953613,-0.008082354,-0.07697453,0.020604575
1135,0.08051446,-0.01754484,-0.07640657,0.018923657
1136,0.084602155,-0.037081234,-0.07394498,0.028259061
1137,0.093745895,-0.05374008,-0.06294422,0.029953025
1138,0.07790174,-0.06303721,-0.040642936,0.01493872
1139,0.077087045,-0.05316211,-0.031527713,0.015732944
1140,0.07532206,-0.05002269,-0.049843587,0.018670427
1141,0.090160996,-0.038106043,-0.06390815,0.019098233
1142,0.10151952,-0.041001663,-0.07096891,0.011950975
1143,0.10357143,-0.054157313,-0.062352005,0.011372381
1144,0.10286928,-0.05804121,-0.04835709,0.015109843
1145,0.07736168,-0.07351028,-0.035378058,0.019759703
1146,0.075530246,-0.08666823,-0.013259941,0.037572596
1147,0.06409798,-0.097004406,-0.006843344,0.040880717
1148,0.058250673,-0.085675724,-0.015054279,0.049655177
1149,0.07210552,-0.08382722,-0.03581827,0.053424098
1150,0.087872855,-0.10247647,-0.03622347,0.04412476
1151,0.100926064,-0.10417308,-0.024309956,0.038674153
1152,0.0815385,-0.11090184,-0.02455546,0.04375374
1153,0.07855281,-0.110480376,-0.01891963,0.06302885
1154,0.059023887,-0.11374055,-0.005671233,0.05840009
1155,0.03479384,-0.12236741,0.025558643,0.059233837
1156,0.033421032,-0.13609335,0.04449559,0.06351229
1157,0.037383895,-0.1436258,0.04381641,0.05033046
1158,0.06972673,-0.13060667,0.03210992,0.039307997
1159,0.08935168,-0.13253438,0.013664754,0.02649642
1160,0.09937081,-0.1253557,0.010701768,0.029177217
1161,0.0800347,-0.12678775,0.0079000145,0.03918829
1162,0.060188893,-0.142556,0.012834349,0.05621463
1163,0.056184545,-0.1435039,0.028795995,0.061566632
1164,0.030705374,-0.1414708,0.0461868,0.048552085
1165,0.03791435,-0.13541424,0.057279527,0.05626681
1166,0.04854959,-0.14799115,0.04968197,0.052250028
1167,0.07050071,-0.15253992,0.0421125,0.049136434
1168,0.09258665,-0.16235042,0.016992534,0.058247767
1169,0.094482236,-0.17374985,-0.007070378,0.07472813
1170,0.087658904,-0.1571783,-0.01704679,0.0928261
1171,0.05022738,-0.15276258,-0.014163844,0.10183537
1172,0.045437146,-0.14879446,0.006780621,0.112842105
1173,0.033406436,-0.1522146,0.023990184,0.09862356
1174,0.029803867,-0.15719022,0.043648638,0.0868721
1175,0.05774672,-0.17431974,0.044496745,0.082711436
1176,0.07628503,-0.18602028,0.029057276,0.07057821
1177,0.08607829,-0.15799277,0.004858913,0.0792226
1178,0.06647716,-0.14570233,-0.018445168,0.08898543
1179,0.064245865,-0.13527504,-0.0064127487,0.08826794
1180,0.044177264,-0.1296626,0.014732968,0.07120706
1181,0.02262216,-0.13093929,0.03428252,0.06982657
1182,0.02765285,-0.13253516,0.047370456,0.0673004
1183,0.02611372,-0.14782465,0.06389045,0.046818603
1184,0.058567565,-0.15801507,0.072372675,0.046342835
1185,0.069823906,-0.15983473,0.045796994,0.042342167
1186,0.059514396,-0.11757022,0.026688041,0.03596995
1187,0.033994507,-0.08173414,0.018708758,0.03164929
1188,0.0064426777,-0.08148842,0.034903977,0.031193858
1189,-0.0043892255,-0.082331724,0.069294244,0.026650276
1190,-0.024449373,-0.10728558,0.09800058,0.021897588
1191,0.002066128,-0.13566458,0.1150339,0.03904057
1192,0.014754435,-0.14905672,0.10040445,0.03527433
1193,0.0064200154,-0.11576709,0.07483118,0.036037095
1194,-0.0022109374,-0.07085192,0.047797587,0.035849858
1195,-0.026173642,-0.045869227,0.048029624,0.01384714
1196,-0.04282251,-0.0253384,0.06988107,0.006323105
1197,-0.063123874,-0.047122072,0.085634924,0.016955744
1198,-0.04428251,-0.078688554,0.10914718,0.029206377
1199,-0.029745098,-0.10581624,0.12399443,0.013713234
1200,-0.020301368,-0.11241502,0.12499685,0.0047584437
1201,-0.008929023,-0.08886283,0.10391424,0.0040114117
1202,-0.04423296,-0.04591268,0.08619096,-0.010562808
1203,-0.07014195,0.006453424,0.084048375,-0.007331809
1204,-0.09035728,0.018489664,0.07859225,-0.01098793
1205,-0.08689146,0.017219514,0.093984,-0.018255664
1206,-0.06990188,-0.007682428,0.11082454,-0.028729457
1207,-0.041605648,-0.04836838,0.120325334,-0.039249677
1208,-0.012094089,-0.048665248,0.11318877,-0.046675105
1209,-0.038827766,-0.016325833,0.08417344,-0.04550487
1210,-0.05424594,0.03281625,0.06420176,-0.027723439
1211,-0.073931195,0.060509216,0.051869962,-0.037094142
1212,-0.085068084,0.07793446,0.05138203,-0.041041862
1213,-0.07148019,0.07242471,0.037025016,-0.030386971
1214,-0.051741928,0.039013952,0.03030019,-0.028775884
1215,-0.022901408,0.014345429,0.04211789,-0.025080627
1216,-0.023931209,-0.006564173,0.040743757,-0.01840645
1217,-0.020770367,0.013715161,0.029812645,-0.00759233
1218,-0.049182218,0.05617886,0.009131,-0.011595685
1219,-0.080347754,0.09233296,-0.009737835,-0.0060276687
1220,-0.068819076,0.099969625,-0.03562895,0.010193705
1221,-0.06559025,0.089750744,-0.05039001,0.010262
1222,-0.04443116,0.07570872,-0.040344715,0.018161662
1223,-0.026790524,0.04168115,-0.03705195,0.014483287
1224,0.0028915803,0.012804944,-0.012894378,0.009236414
1225,0.00020357833,0.042254895,-0.024662435,0.006652689
1226,-0.003940585,0.047804255,-0.034264434,-0.02595389
1227,-0.008890227,0.075634114,-0.06351142,-0.004458403
1228,-0.012005744,0.10662186,-0.0842454,-0.0258737
1229,0.025337052,0.030097138,-0.032392368,-0.02833695
1230,-0.020935534,0.09876562,-0.078583784,0.003652284
1231,0.011199497,0.07345029,-0.038491115,-0.043607555
1232,0.023480263,0.03978458,-0.03529956,-0.02225288
1233,0.028459098,0.038326774,-0.03055493,-0.04740487
1234,0.018916268,0.07108726,-0.036647525,-0.042169508
1235,-0.004209462,0.09097128,-0.05477061,-0.036068942
1236,-0.0031777425,0.09778388,-0.06779351,-0.008855416
1237,-0.014919602,0.0839322,-0.061420396,-0.0045589283
1238,-0.027135838,0.07213323,-0.035560068,-0.008331688
1239,-0.008544528,0.0581062,-0.020228347,-0.021053867
1240,-0.0014023858,0.041492727,-0.01264618,-0.03868259
1241,0.004517902,0.044274904,-0.0007488275,-0.037294425
1242,-0.004775256,0.03662401,-0.0034189783,-0.02864121
1243,-0.007039969,0.043210488,-0.009658566,-0.014759923
1244,-0.018911274,0.056710303,-0.022233557,-0.008882275
1245,-0.028195597,0.06226774,-0.03130299,-0.008028195
1246,-0.013273307,0.0693745,-0.030291725,-0.01959165
1247,-0.016426466,0.06270381,-0.018835742,-0.041361853
1248,0.003308724,0.0504753,-0.0024258008,-0.037356198
1249,0.017689036,0.020463916,0.0030561087,-0.038211815
1250,0.019988319,0.015584047,0.013132187,-0.041525304
1251,0.019187449,0.029023105,0.0035105615,-0.044329647
1252,0.017595697,0.038918585,-0.017335394,-0.048251662
1253,0.021025032,0.06478689,-0.032244988,-0.049489424
1254,0.0032153851,0.07971029,-0.039616283,-0.052959457
1255,0.018985791,0.07107073,-0.034728892,-0.040499717
1256,0.038632635,0.033532657,-0.027560005,-0.04051775
1257,0.05562605,0.0025133824,-0.01235142,-0.04477357
1258,0.07932986,-0.010929521,-0.016287575,-0.046544652
1259,0.07696682,-0.0053290166,-0.03384346,-0.048869006
1260,0.06698841,0.030876994,-0.054203793,-0.035633843
1261,0.04746563,0.05281871,-0.07964584,-0.021961663
1262,0.04574597,0.06275342,-0.08422462,-0.013170322
1263,0.046681277,0.055382855,-0.079578504,-0.014031308
1264,0.05916639,0.02082385,-0.07190821,-0.010780357
1265,0.09281673,-0.014336585,-0.06523803,-0.0069884122
1266,0.08943657,-0.020635806,-0.057966404,-0.02152695
1267,0.07979694,0.009054868,-0.05175452,-0.024502415
1268,0.06284694,0.026732758,-0.066507496,-0.022978809
1269,0.05112543,0.04972659,-0.076704405,-0.016966103
1270,0.040558565,0.06317565,-0.08556873,-0.010492978
1271,0.039473068,0.04105127,-0.08677779,0.00050722965
1272,0.06359518,0.01625123,-0.07827864,0.0076575563
1273,0.06787532,-0.0026506647,-0.066134624,-0.0059540016
1274,0.08082866,0.0013605182,-0.050385006,-0.018984279
1275,0.07455768,0.014831878,-0.0437256,-0.041601658
1276,0.052035388,0.03806259,-0.039026763,-0.047142047
1277,0.037225258,0.043616567,-0.048220485,-0.032374837
1278,0.025893243,0.031349983,-0.05409759,-0.018399546
1279,0.025000187,0.032598212,-0.044112325,-0.010415858
1280,0.0215286,0.021637544,-0.039000597,-0.009042654
1281,0.04069569,0.012913002,-0.034579974,-0.006419026
1282,0.045362245,0.022123225,-0.034124367,-0.020170629
1283,0.034772713,0.037393484,-0.03384731,-0.0349317
1284,0.037564427,0.04112741,-0.037075423,-0.04005004
1285,0.02618747,0.040181044,-0.03677451,-0.04503064
1286,0.015518046,0.049424723,-0.024455797,-0.03932066
1287,0.004293966,0.036853198,-0.012209428,-0.035613507
1288,0.009185224,0.028248632,0.0011544103,-0.034573726
1289,0.019218946,0.032661278,-0.004110855,-0.038264763
1290,0.024586884,0.030497449,-0.018388215,-0.041251738
1291,0.03743114,0.042347953,-0.025586734,-0.047960445
1292,0.023254406,0.058470745,-0.024276093,-0.06605611
1293,0.018000549,0.06877692,-0.016392626,-0.06449145
1294,0.00847462,0.059012186,-0.0052179345,-0.06389636
1295,-0.0051140413,0.05421153,0.0177252,-0.064836
1296,-0.0055622975,0.04972467,0.020667022,-0.058999404
1297,0.00015825334,0.041828047,0.0015684587,-0.05453256
1298,0.008572568,0.061071035,-0.018119624,-0.04966937
1299,-0.0073226737,0.0792073,-0.030208223,-0.050077993
1300,-0.009042718,0.08740502,-0.016193297,-0.054653805
1301,-0.016666152,0.090657495,0.009346105,-0.07537502
1302,-0.03296663,0.0913443,0.028638994,-0.0868345
1303,-0.03035276,0.081235774,0.029024953,-0.078088045
1304,-0.034527652,0.068109736,0.026469087,-0.07183899
1305,-0.03470396,0.07823787,0.022388631,-0.06178303
1306,-0.038420223,0.08838907,0.0027686607,-0.057627738
1307,-0.037457258,0.10636421,-0.0030245548,-0.06029165
1308,-0.047050025,0.12472698,0.0009327635,-0.06793194
1309,-0.062191643,0.12037701,0.0066959644,-0.06834786
1310,-0.054989193,0.11142213,0.008070482,-0.06406633
1311,-0.057891145,0.10727097,0.0021899163,-0.06263941
1312,-0.056065086,0.11126369,-0.003823022,-0.04625037
1313,-0.062011495,0.10909063,-0.008234409,-0.038953856
1314,-0.07421928,0.12160678,-0.0035728996,-0.04031555
1315,-0.08170174,0.1381272,-0.012895532,-0.036513247
1316,-0.088696,0.13440904,-0.022795754,-0.03217839
1317,-0.08823622,0.12760414,-0.016713936,-0.024117965
1318,-0.09337984,0.115051076,-0.018461328,-0.01319718
1319,-0.07849827,0.112650745,-0.03568936,0.0040187016
1320,-0.079114,0.12412709,-0.048566807,0.0066657346
1321,-0.10951131,0.14546622,-0.039486602,0.0053308993
1322,-0.12801619,0.1599028,-0.028357703,0.0036342507
1323,-0.13656457,0.15796854,-0.019822763,-0.0115676755
1324,-0.13042764,0.15681028,-0.014509782,-0.0140643045
1325,-0.119638756,0.14065903,-0.02701166,-0.002557251
1326,-0.09735845,0.12770605,-0.035481185,0.008185889
1327,-0.09135712,0.1361068,-0.041620724,0.006207233
1328,-0.11009516,0.15450571,-0.042591967,-0.00470703
1329,-0.119676016,0.17141643,-0.027748559,-0.018899485
1330,-0.13948072,0.17264159,-0.0077603306,-0.033517063
1331,-0.1446497,0.16951987,0.005271037,-0.03118273
1332,-0.13698478,0.15564589,0.0021144948,-0.02798703
1333,-0.13160378,0.14673176,0.00493318,-0.01975932
1334,-0.13287096,0.14626493,0.00056796987,-0.0055898856
1335,-0.13896257,0.14785886,-0.010040291,-0.0051785773
1336,-0.13923758,0.1628411,-0.00067225157,-0.019345324
1337,-0.15959734,0.16797015,0.023242127,-0.038493052
1338,-0.16194655,0.16506684,0.0415884,-0.041084837
1339,-0.1543869,0.15410617,0.047799896,-0.044298954
1340,-0.15406692,0.1453351,0.049697362,-0.040518902
1341,-0.15223818,0.1396473,0.040848423,-0.024826245
1342,-0.15971719,0.1347809,0.033043455,-0.014010589
1343,-0.16716507,0.14492095,0.036104564,-0.011624461
1344,-0.16946281,0.14651641,0.039356925,-0.020980202
1345,-0.15023811,0.13712892,0.046541203,-0.028125923
1346,-0.14138706,0.12437166,0.05312673,-0.027539272
1347,-0.15392403,0.113663636,0.052481413,-0.01787927
1348,-0.15142539,0.11342137,0.047265403,-0.007637989
1349,-0.15732148,0.113569036,0.043799862,-0.004888512
1350,-0.16386288,0.11992979,0.039517388,0.0083938455
1351,-0.16073354,0.115647115,0.024809431,0.019727858
1352,-0.1464577,0.10772627,0.022331297,0.021650113
1353,-0.13633525,0.10213461,0.023334865,0.016764669
1354,-0.135055,0.091979176,0.01923363,0.011701197
1355,-0.123863585,0.09330662,0.019814298,0.012070301
1356,-0.13120046,0.097333185,0.019655373,0.009207638
1357,-0.12726526,0.10318211,0.013343443,0.01534389
1358,-0.1174766,0.102776416,0.003541346,0.019290842
1359,-0.12082527,0.100841,0.004519901,0.020150676
1360,-0.11909447,0.09526318,0.0048104273,0.021850012
1361,-0.11228343,0.0803071,0.0038126323,0.016448898
1362,-0.10094028,0.07555298,0.0077826492,0.0155583685
1363,-0.10036872,0.07297576,0.0021483575,0.017120345
1364,-0.087353155,0.07715922,-0.008167068,0.021126768
1365,-0.07638144,0.08836369,-0.018249301,0.017288398
1366,-0.08415813,0.101170555,-0.025186922,0.009958507
1367,-0.08300388,0.10933059,-0.025273504,0.0042784554
1368,-0.083746746,0.09748162,-0.0118708005,-0.008213897
1369,-0.07841492,0.08370455,0.0073851473,-0.013696352
1370,-0.06530485,0.06637929,0.007821899,-0.013720141
1371,-0.046326745,0.05369163,0.0032496648,-0.009481972
1372,-0.035967298,0.05482796,-0.005759353,-0.0064719743
1373,-0.03980033,0.066216625,-0.019289427,-0.0139388405
1374,-0.03489371,0.09165654,-0.022674542,-0.029157648
1375,-0.04113089,0.10971475,-0.016070545,-0.055005644
1376,-0.036180478,0.110725336,-0.0017427746,-0.07055135
1377,-0.02002673,0.08607065,0.011561419,-0.07580628
1378,-0.016054263,0.05658225,0.029735299,-0.068768375
1379,-0.016712245,0.042246435,0.033392854,-0.058479898
1380,-0.011443023,0.04101935,0.01885229,-0.060768954
1381,-0.00021202874,0.062573835,0.0058440096,-0.066915564
1382,-0.008200365,0.08710238,-0.0061060605,-0.07412076
1383,-0.0130282445,0.10030649,-0.007104241,-0.07637835
1384,-0.009475995,0.09470214,0.004648425,-0.082008526
1385,-0.008385123,0.07264659,0.018208127,-0.08414564
1386,0.0022904482,0.052433398,0.020194868,-0.07333651
1387,0.00538215,0.036560945,0.015938172,-0.06739363
1388,0.013917459,0.039137777,0.012658878,-0.0631804
1389,0.023302805,0.05001231,-0.0040623695,-0.061878566
1390,0.021141034,0.06518989,-0.016012056,-0.06252469
1391,0.010127829,0.0826259,-0.019128192,-0.06454517
1392,-0.002722188,0.0853131,-0.02606312,-0.06406633
1393,0.0113131935,0.0791204,-0.031649698,-0.05616245
1394,0.018125001,0.06274957,-0.028589739,-0.058470305
1395,0.02217544,0.05689719,-0.022055393,-0.0575675
1396,0.031651437,0.05938327,-0.02717097,-0.059706535
1397,0.037178397,0.071562946,-0.032370433,-0.07196407
1398,0.034997035,0.09242025,-0.03868929,-0.0824206
1399,0.02070622,0.1055559,-0.046676654,-0.089418605
1400,0.018884387,0.11344098,-0.045278665,-0.0849744
1401,0.017733976,0.10695834,-0.04740393,-0.07702256
1402,0.029449718,0.0973801,-0.054399274,-0.06962744
1403,0.04527006,0.092834406,-0.060380273,-0.0746253
1404,0.045822024,0.09700325,-0.056494914,-0.08795255
1405,0.04609474,0.112137765,-0.05351615,-0.09929654
1406,0.03548447,0.12465507,-0.05155904,-0.114152
1407,0.027225336,0.13551845,-0.044059608,-0.11772639
1408,0.029275715,0.13179144,-0.05177184,-0.1023825
1409,0.033736,0.11961715,-0.06354028,-0.08415869
1410,0.030731492,0.11734296,-0.06336404,-0.080039844
1411,0.015313699,0.121958256,-0.059787292,-0.08861249
1412,0.019140972,0.13998416,-0.05989696,-0.10149313
1413,0.022630611,0.15242302,-0.060144003,-0.12624916
1414,0.034057885,0.15613349,-0.05493723,-0.13738327
1415,0.04823846,0.14554621,-0.054513562,-0.13257073
1416,0.04400518,0.13119233,-0.051023778,-0.1209267
1417,0.030371197,0.12578063,-0.051364716,-0.100949064
1418,0.010142041,0.12461585,-0.060828954,-0.08603298
1419,0.0035265144,0.13851982,-0.061153345,-0.08122466
1420,-0.006353564,0.15161547,-0.053471897,-0.09371049
1421,-0.0044514514,0.1593056,-0.045303293,-0.105161145
1422,0.0013493786,0.15484758,-0.037508328,-0.11666705
1423,-0.0006764178,0.14026949,-0.026028102,-0.12051769
1424,0.005591874,0.12425283,-0.027478043,-0.10502072
1425,0.0026515117,0.11132022,-0.035794415,-0.08962081
1426,-0.010622179,0.1201632,-0.031938683,-0.078892246
1427,-0.025472257,0.13952272,-0.03306077,-0.073308885
1428,-0.03217037,0.15587161,-0.03543616,-0.07992397
1429,-0.03438361,0.16191126,-0.031228336,-0.096617274
1430,-0.035437994,0.1535482,-0.028054094,-0.10649406
1431,-0.018001318,0.14708786,-0.026114684,-0.10499616
1432,-0.019429438,0.13556151,-0.020970248,-0.10607815
1433,-0.029012984,0.12976028,-0.014684868,-0.09228856
1434,-0.02756028,0.13427483,-0.022987386,-0.07478952
1435,-0.033059582,0.14875254,-0.031521942,-0.07437706
1436,-0.04470772,0.16650619,-0.035692826,-0.08072548
1437,-0.053744677,0.16851082,-0.042100187,-0.0866791
1438,-0.042756442,0.16549215,-0.03865889,-0.0884851
1439,-0.042744536,0.15106212,-0.0265599,-0.09180243
1440,-0.041526522,0.13292778,-0.011979315,-0.08379112
1441,-0.03710311,0.12132107,-0.005638909,-0.073917404
1442,-0.046848364,0.12233204,-0.0059990855,-0.07089705
1443,-0.056736127,0.14340776,-0.019337526,-0.06753368
1444,-0.07120517,0.16587746,-0.036876865,-0.06922841
1445,-0.07892924,0.17941381,-0.04014423,-0.06423055
1446,-0.07729485,0.173836,-0.04089729,-0.057404432
1447,-0.061035085,0.1629607,-0.03571014,-0.05634585
1448,-0.06324833,0.15114634,-0.017458916,-0.064177215
1449,-0.09044024,0.14156425,0.0014965005,-0.06596403
1450,-0.09903202,0.14469752,0.0016331057,-0.058087006
1451,-0.10444759,0.15669876,-0.0116068255,-0.055537812
1452,-0.10825796,0.18085623,-0.023774695,-0.049444534
1453,-0.09817277,0.19650565,-0.03740905,-0.047019653
1454,-0.083532795,0.1911601,-0.03638201,-0.055745386
1455,-0.07456959,0.17219669,-0.022437887,-0.06640795
1456,-0.08258366,0.1486841,-0.011202781,-0.07237001
1457,-0.092888564,0.14457755,-0.0022187766,-0.062165946
1458,-0.11916976,0.14679521,0.0034478386,-0.048333
1459,-0.13130763,0.15690105,0.0061987983,-0.034962397
1460,-0.120821044,0.17262006,-0.0009985649,-0.03800309
1461,-0.114664145,0.17844553,-0.0067286724,-0.05050542
1462,-0.10251782,0.17223898,-0.012657723,-0.055351343
1463,-0.09004231,0.14854144,-0.016516147,-0.05796653
1464,-0.081110984,0.12570219,-0.003758375,-0.052906893
1465,-0.09250369,0.11309259,0.013396546,-0.047778964
1466,-0.09834178,0.121258385,0.024050213,-0.042803355
1467,-0.09566414,0.13403295,0.022866173,-0.04450768
1468,-0.0973573,0.13679321,0.008633834,-0.050600573
1469,-0.08490945,0.13679399,-0.014365866,-0.050145905
1470,-0.077223405,0.12522265,-0.024825208,-0.0430562
1471,-0.07600078,0.10742132,-0.014817241,-0.023215158
1472,-0.074552685,0.08803606,-0.007948499,-0.0060729436
1473,-0.07343493,0.08172184,-0.0004498352,0.0010800692
1474,-0.07937327,0.091729224,0.0064550773,0.0015424079
1475,-0.094755724,0.10076986,-0.0022984308,-0.009088696
1476,-0.09028315,0.11198664,-0.018963883,-0.017017517
1477,-0.088111386,0.11451771,-0.03209453,-0.014154854
1478,-0.082528345,0.11139021,-0.037967782,0.0062931776
1479,-0.07370265,0.09952433,-0.043278456,0.023776487
1480,-0.07282803,0.08355419,-0.031426895,0.027836626
1481,-0.07044233,0.07256968,-0.007846911,0.019755483
1482,-0.07217696,0.060403083,0.005964838,0.00020795649
1483,-0.07172986,0.058283474,0.007643735,-0.008324782
1484,-0.07753377,0.066882655,-0.004316725,-0.006124357
1485,-0.071142174,0.08836369,-0.018552143,0.00384873
1486,-0.0689443,0.10037378,-0.024472728,0.009591321
1487,-0.08590467,0.09250293,-0.011565652,0.00859221
1488,-0.09220331,0.0801106,0.011429816,0.0028258294
1489,-0.09430593,0.06407394,0.036466666,-0.01133478
1490,-0.09467775,0.05306482,0.055882305,-0.022212977
1491,-0.093062185,0.05205462,0.057235274,-0.029694805
1492,-0.08252105,0.070022464,0.048690714,-0.032042567
1493,-0.07956033,0.09364233,0.040313546,-0.031905208
1494,-0.09810286,0.09341199,0.034790076,-0.03236486
1495,-0.09956017,0.07540685,0.038294867,-0.024311341
1496,-0.09451796,0.05096944,0.052290935,-0.018280603
1497,-0.08827348,0.037490003,0.07242616,-0.01866045
1498,-0.079953276,0.03618486,0.07798118,-0.028863747
1499,-0.07834155,0.047740035,0.07397191,-0.040838126
1500,-0.071857005,0.07540224,0.063115455,-0.048314203
1501,-0.070820674,0.08861403,0.040442068,-0.058341388
1502,-0.066595465,0.08655403,0.027815899,-0.05861649
1503,-0.069666035,0.07414093,0.035206433,-0.053928643
1504,-0.06558064,0.06880384,0.052252073,-0.049636375
1505,-0.0651466,0.07286732,0.060296003,-0.058111176
1506,-0.07384323,0.08456593,0.059158523,-0.07417639
1507,-0.062278066,0.106837586,0.044553693,-0.080224395
1508,-0.0520907,0.12000785,0.019652296,-0.08308245
1509,-0.05577009,0.12597367,0.0045360625,-0.0817787
1510,-0.064406805,0.13062243,-0.0019063161,-0.077000305
1511,-0.05804786,0.13775803,-0.001348736,-0.070308864
1512,-0.055692885,0.1398142,0.0050416943,-0.07522922
1513,-0.07053221,0.13995878,0.011257809,-0.09118009
1514,-0.06781808,0.15242341,0.008117813,-0.0944322
1515,-0.0648662,0.15937866,-0.0054599755,-0.08931923
1516,-0.07042581,0.15756053,-0.012681196,-0.07951343
1517,-0.07068739,0.15687144,-0.019528003,-0.07005717
1518,-0.06867043,0.1719202,-0.028977236,-0.06790585
1519,-0.07198376,0.19569042,-0.033472896,-0.07561597
1520,-0.08370027,0.19947049,-0.03384423,-0.08995768
1521,-0.08165565,0.19794577,-0.02848969,-0.096947245
1522,-0.08045838,0.20126092,-0.02443925,-0.10005086
1523,-0.08033162,0.20156395,-0.022564488,-0.093091995
1524,-0.08496553,0.19113742,-0.023759687,-0.08114409
1525,-0.0971107,0.18807028,-0.022189304,-0.07458003
1526,-0.103135854,0.20620579,-0.029000709,-0.0745125
1527,-0.107666045,0.22028357,-0.04239533,-0.08027044
1528,-0.10435156,0.22212054,-0.041579165,-0.084875405
1529,-0.0967385,0.21703994,-0.033387855,-0.088441744
1530,-0.08590852,0.21729489,-0.030964362,-0.08738278
1531,-0.09480604,0.22029896,-0.025747582,-0.0897033
1532,-0.12056254,0.22050315,-0.012184415,-0.09486423
1533,-0.1270033,0.22359411,-0.012758542,-0.092645384
1534,-0.12396153,0.23445442,-0.030274024,-0.09338014
1535,-0.12283417,0.25466338,-0.041236687,-0.09767816
1536,-0.11676331,0.26475152,-0.048393648,-0.09932954
1537,-0.10372815,0.26469383,-0.05454165,-0.098389514
1538,-0.10298951,0.26868272,-0.05327796,-0.105441995
1539,-0.12113256,0.27085385,-0.0503877,-0.11313332
1540,-0.13023712,0.27082616,-0.045612287,-0.10654931
1541,-0.13406132,0.26887423,-0.044121176,-0.095797725
1542,-0.13290131,0.26828933,-0.050324976,-0.084282614
1543,-0.12561896,0.27320343,-0.067322895,-0.0771273
1544,-0.12237055,0.2833723,-0.08050819,-0.08096836
1545,-0.1194709,0.2895108,-0.08538095,-0.090098105
1546,-0.11698417,0.2835396,-0.088099204,-0.09613652
1547,-0.1130505,0.2813323,-0.08253495,-0.09273593
1548,-0.12160655,0.27864242,-0.069916084,-0.087935284
1549,-0.12188234,0.27136144,-0.063433304,-0.079324655
1550,-0.11675793,0.2658121,-0.06835417,-0.07561981
1551,-0.12627426,0.2708277,-0.07309957,-0.080864765
1552,-0.13130341,0.28086507,-0.08124278,-0.08617456
1553,-0.12184662,0.28273243,-0.087035604,-0.095374145
1554,-0.10544704,0.28398952,-0.07592287,-0.1069092
1555,-0.09320123,0.27850476,-0.06451383,-0.11102574
1556,-0.08979379,0.26496494,-0.055448633,-0.10693222
1557,-0.10047896,0.25059682,-0.03794893,-0.106770694
1558,-0.11455237,0.23891859,-0.026125843,-0.10981139
1559,-0.11727725,0.235062,-0.03200025,-0.10939048
1560,-0.116247445,0.23924507,-0.03791853,-0.11100502
1561,-0.10084156,0.24380116,-0.03156735,-0.11534295
1562,-0.07008011,0.2361618,-0.0318952,-0.12186864
1563,-0.058553737,0.22241934,-0.033094633,-0.12455596
1564,-0.07503705,0.21593091,-0.021974584,-0.11964289
1565,-0.092740685,0.20890759,-0.0067417556,-0.11619013
1566,-0.09864599,0.20440035,0.002352688,-0.1202917
1567,-0.107017286,0.20795123,0.005151748,-0.12679322
1568,-0.093349494,0.21725798,0.00028513934,-0.120705694
1569,-0.07024873,0.21816473,-0.013570862,-0.11376179
1570,-0.07473091,0.21267806,-0.01361473,-0.11714972
1571,-0.09491436,0.20671493,-0.0040185023,-0.12079049
1572,-0.103213444,0.20064181,0.00083079055,-0.113381565
1573,-0.105155505,0.1951636,0.008753893,-0.10617445
1574,-0.10920479,0.1891147,0.018560609,-0.10924239
1575,-0.09435548,0.19559698,0.015853131,-0.11011411
1576,-0.08597689,0.21244694,0.004830822,-0.108778514
1577,-0.099505626,0.22244625,0.0009323787,-0.113015145
1578,-0.11216628,0.213769,0.0009327635,-0.12066656
1579,-0.11171879,0.20523904,0.0053295274,-0.12009986
1580,-0.11000566,0.20761552,0.0136162685,-0.116009414
1581,-0.107055314,0.20528595,0.016812446,-0.118247434
1582,-0.099848635,0.20134938,0.022871945,-0.12103643
1583,-0.10821225,0.20591737,0.035525437,-0.12560764
1584,-0.12047612,0.21207085,0.038449172,-0.12822974
1585,-0.1281249,0.21121524,0.027149806,-0.12541273
1586,-0.13582516,0.20871456,0.026252443,-0.12091903
1587,-0.11957,0.20653303,0.030397162,-0.11664249
1588,-0.08881623,0.19533971,0.01921285,-0.11598984
1589,-0.08018067,0.18772689,0.014323537,-0.117937036
1590,-0.095939934,0.18763115,0.027591174,-0.12421218
1591,-0.10685826,0.18638599,0.04395417,-0.128567
1592,-0.11788875,0.18412101,0.05678698,-0.13277715
1593,-0.12936442,0.18575187,0.0635168,-0.13794038
1594,-0.10634855,0.18925507,0.05271499,-0.1312451
1595,-0.078116074,0.17773835,0.03315389,-0.12037189
1596,-0.072165444,0.16220775,0.027371837,-0.11419421
1597,-0.07841683,0.15173315,0.027182128,-0.11530957
1598,-0.08638174,0.147985,0.034843948,-0.11184606
1599,-0.10691703,0.14584808,0.055472877,-0.10676264
